Date,Close/Last,Volume,Open,High,Low,newclose,newhigh,newopen
3/2/2018,$44.0525,153704240,$43.2,$44.075,$43.1125,44.0525, 44.075, 43.2
3/1/2018,$43.75,194824680,$44.635,$44.9438,$43.165,43.75, 44.9438, 44.635
02/28/2018,$44.53,150272320,$44.815,$45.1538,$44.5125,44.53, 45.1538, 44.815
02/27/2018,$44.5975,155542040,$44.775,$45.12,$44.54,44.5975, 45.12, 44.775
02/26/2018,$44.7425,149414680,$44.0875,$44.8475,$44.0525,44.7425, 44.8475, 44.0875
02/23/2018,$43.875,135088200,$43.4175,$43.9125,$43.385,43.875, 43.9125, 43.4175
02/22/2018,$43.125,123815040,$42.95,$43.4875,$42.9275,43.125, 43.4875, 42.95
02/21/2018,$42.7675,149512280,$43.2075,$43.53,$42.7525,42.7675, 43.53, 43.2075
02/20/2018,$42.9625,134762640,$43.0125,$43.565,$42.855,42.9625, 43.565, 43.0125
02/16/2018,$43.1075,160455160,$43.09,$43.705,$42.9425,43.1075, 43.705, 43.09
02/15/2018,$43.2475,203634160,$42.4475,$43.2725,$42.25,43.2475, 43.2725, 42.4475
02/14/2018,$41.8425,161531560,$40.7612,$41.885,$40.72,41.8425, 41.885, 40.7612
02/13/2018,$41.085,129933240,$40.4875,$41.1875,$40.4125,41.085, 41.1875, 40.4875
2/12/2018,$40.6775,243099600,$39.625,$40.9725,$39.3775,40.6775, 40.9725, 39.625
2/9/2018,$39.1025,282334120,$39.2675,$39.4725,$37.56,39.1025, 39.4725, 39.2675
2/8/2018,$38.7875,216583720,$40.0725,$40.25,$38.7575,38.7875, 40.25, 40.0725
2/7/2018,$39.885,205869760,$40.7713,$40.85,$39.7671,39.885, 40.85, 40.7713
2/6/2018,$40.7575,272687760,$38.7075,$40.93,$38.5,40.7575, 40.93, 38.7075
2/5/2018,$39.1225,288861280,$39.775,$40.97,$39,39.1225, 40.97, 39.775
2/2/2018,$40.125,343828200,$41.5,$41.7,$40.025,40.125, 41.7, 41.5
2/1/2018,$41.945,177812920,$41.7912,$42.155,$41.69,41.945, 42.155, 41.7912
01/31/2018,$41.8575,128938080,$41.7175,$42.1104,$41.625,41.8575, 42.1104, 41.7175
01/30/2018,$41.7425,182541880,$41.3813,$41.8425,$41.175,41.7425, 41.8425, 41.3813
01/29/2018,$41.99,202261680,$42.54,$42.54,$41.7675,41.99, 42.54, 42.54
01/26/2018,$42.8775,156301000,$43,$43,$42.515,42.8775, 43, 43
01/25/2018,$42.7775,165753120,$43.6262,$43.7375,$42.6325,42.7775, 43.7375, 43.6262
01/24/2018,$43.555,205474160,$44.3125,$44.325,$43.3,43.555, 44.325, 44.3125
01/23/2018,$44.26,129583480,$44.325,$44.86,$44.205,44.26, 44.86, 44.325
01/22/2018,$44.25,108208000,$44.325,$44.445,$44.1504,44.25, 44.445, 44.325
01/19/2018,$44.615,125225560,$44.6525,$44.895,$44.3525,44.615, 44.895, 44.6525
01/18/2018,$44.815,124349320,$44.8425,$45.025,$44.5625,44.815, 45.025, 44.8425
01/17/2018,$44.775,137040920,$44.0375,$44.8125,$43.7675,44.775, 44.8125, 44.0375
01/16/2018,$44.0475,118049640,$44.475,$44.8475,$44.035,44.0475, 44.8475, 44.475
1/12/2018,$44.2725,101208800,$44.045,$44.34,$43.9125,44.2725, 44.34, 44.045
1/11/2018,$43.82,74613520,$43.6475,$43.8721,$43.6225,43.82, 43.8721, 43.6475
1/10/2018,$43.5725,95006760,$43.29,$43.575,$43.25,43.5725, 43.575, 43.29
1/9/2018,$43.5825,86128800,$43.6375,$43.765,$43.3525,43.5825, 43.765, 43.6375
1/8/2018,$43.5875,82095480,$43.5875,$43.9025,$43.4825,43.5875, 43.9025, 43.5875
1/5/2018,$43.75,94359720,$43.36,$43.8425,$43.2625,43.75, 43.8425, 43.36
1/4/2018,$43.2575,89370600,$43.135,$43.3675,$43.02,43.2575, 43.3675, 43.135
1/3/2018,$43.0575,117844160,$43.1325,$43.6375,$42.99,43.0575, 43.6375, 43.1325
1/2/2018,$43.065,101602160,$42.54,$43.075,$42.315,43.065, 43.075, 42.54
12/29/2017,$42.3075,103755040,$42.63,$42.6475,$42.305,42.3075, 42.6475, 42.63
12/28/2017,$42.77,65649080,$42.75,$42.9625,$42.62,42.77, 42.9625, 42.75
12/27/2017,$42.65,85909520,$42.525,$42.695,$42.4275,42.65, 42.695, 42.525
12/26/2017,$42.6425,132453360,$42.7,$42.8675,$42.4198,42.6425, 42.8675, 42.7
12/22/2017,$43.7525,65358760,$43.67,$43.856,$43.625,43.7525, 43.856, 43.67
12/21/2017,$43.7525,83394640,$43.5425,$44.005,$43.525,43.7525, 44.005, 43.5425
12/20/2017,$43.5875,93805680,$43.7175,$43.855,$43.3125,43.5875, 43.855, 43.7175
12/19/2017,$43.635,109574640,$43.7575,$43.8475,$43.5225,43.635, 43.8475, 43.7575
12/18/2017,$44.105,117542600,$43.72,$44.3,$43.715,44.105, 44.3, 43.72
12/15/2017,$43.4925,160488400,$43.4075,$43.5425,$43.115,43.4925, 43.5425, 43.4075
12/14/2017,$43.055,81770960,$43.1,$43.2825,$42.9125,43.055, 43.2825, 43.1
12/13/2017,$43.0675,93610040,$43.125,$43.385,$43,43.0675, 43.385, 43.125
12/12/2017,$42.925,76352680,$43.0375,$43.0975,$42.8653,42.925, 43.0975, 43.0375
12/11/2017,$43.1675,137043560,$42.3,$43.2225,$42.1975,43.1675, 43.2225, 42.3
12/8/2017,$42.3425,93143040,$42.6225,$42.75,$42.205,42.3425, 42.75, 42.6225
12/7/2017,$42.33,102624440,$42.2575,$42.61,$42.2275,42.33, 42.61, 42.2575
12/6/2017,$42.2525,113591240,$41.875,$42.5512,$41.615,42.2525, 42.5512, 41.875
12/5/2017,$42.41,109262120,$42.265,$42.88,$42.1,42.41, 42.88, 42.265
12/4/2017,$42.45,130050320,$43.12,$43.155,$42.4075,42.45, 43.155, 43.12
12/1/2017,$42.7625,158940440,$42.4875,$42.9175,$42.125,42.7625, 42.9175, 42.4875
11/30/2017,$42.9625,165938160,$42.6075,$43.035,$42.11,42.9625, 43.035, 42.6075
11/29/2017,$42.37,165836480,$43.1575,$43.23,$41.79,42.37, 43.23, 43.1575
11/28/2017,$43.2675,105548960,$43.575,$43.7175,$42.965,43.2675, 43.7175, 43.575
11/27/2017,$43.5225,82364360,$43.7625,$43.77,$43.335,43.5225, 43.77, 43.7625
11/24/2017,$43.7425,56106680,$43.775,$43.875,$43.6615,43.7425, 43.875, 43.775
11/22/2017,$43.74,102234720,$43.34,$43.75,$43.2625,43.74, 43.75, 43.34
11/21/2017,$43.285,100188520,$42.695,$43.425,$42.695,43.285, 43.425, 42.695
11/20/2017,$42.495,64166200,$42.5725,$42.64,$42.39,42.495, 42.64, 42.5725
11/17/2017,$42.5375,87536040,$42.76,$42.8475,$42.41,42.5375, 42.8475, 42.76
11/16/2017,$42.775,94394600,$42.795,$42.9675,$42.575,42.775, 42.9675, 42.795
11/15/2017,$42.27,115992880,$42.4925,$42.5799,$42.095,42.27, 42.5799, 42.4925
11/14/2017,$42.835,98733400,$43.26,$43.37,$42.795,42.835, 43.37, 43.26
11/13/2017,$43.4925,67825160,$43.375,$43.625,$43.35,43.4925, 43.625, 43.375
11/10/2017,$43.6675,100518040,$43.7775,$43.845,$43.5675,43.6675, 43.845, 43.7775
11/9/2017,$43.97,117690440,$43.7775,$44.0238,$43.285,43.97, 44.0238, 43.7775
11/8/2017,$44.06,97435680,$43.665,$44.06,$43.5825,44.06, 44.06, 43.665
11/7/2017,$43.7025,97328480,$43.4775,$43.8125,$43.4,43.7025, 43.8125, 43.4775
11/6/2017,$43.5625,139081920,$43.0913,$43.7475,$42.93,43.5625, 43.7475, 43.0913
11/3/2017,$43.125,237328840,$43.5,$43.565,$42.78,43.125, 43.565, 43.5
11/2/2017,$42.0275,158672400,$41.91,$42.125,$41.32,42.0275, 42.125, 41.91
11/1/2017,$41.7225,133931880,$42.4675,$42.485,$41.4025,41.7225, 42.485, 42.4675
10/31/2017,$42.26,143118080,$41.975,$42.4125,$41.735,42.26, 42.4125, 41.975
10/30/2017,$41.68,178605680,$40.9725,$42.0175,$40.93,41.68, 42.0175, 40.9725
10/27/2017,$40.7625,177551080,$39.8225,$40.9,$39.675,40.7625, 40.9, 39.8225
10/26/2017,$39.3525,67666600,$39.3075,$39.4574,$39.195,39.3525, 39.4574, 39.3075
10/25/2017,$39.1025,84702680,$39.2275,$39.3875,$38.8175,39.1025, 39.3875, 39.2275
10/24/2017,$39.275,70534920,$39.0725,$39.355,$39.05,39.275, 39.355, 39.0725
10/23/2017,$39.0425,87555720,$39.2225,$39.4225,$38.875,39.0425, 39.4225, 39.2225
10/20/2017,$39.0625,95630160,$39.1525,$39.4375,$38.99,39.0625, 39.4375, 39.1525
10/19/2017,$38.995,169429680,$39.1875,$39.27,$38.755,38.995, 39.27, 39.1875
10/18/2017,$39.94,65011400,$40.105,$40.1775,$39.9,39.94, 40.1775, 40.105
10/17/2017,$40.1175,75878800,$39.945,$40.2175,$39.8075,40.1175, 40.2175, 39.945
10/16/2017,$39.97,96373200,$39.475,$40,$39.4125,39.97, 40, 39.475
10/13/2017,$39.2475,65471120,$39.1825,$39.32,$39.1025,39.2475, 39.32, 39.1825
10/12/2017,$39,65522280,$39.0875,$39.3425,$38.9325,39, 39.3425, 39.0875
10/11/2017,$39.1375,67445800,$38.9925,$39.245,$38.9375,39.1375, 39.245, 38.9925
10/10/2017,$38.975,62414080,$39.0138,$39.5,$38.775,38.975, 39.5, 39.0138
10/9/2017,$38.96,64972320,$38.9525,$39.1825,$38.8713,38.96, 39.1825, 38.9525
10/6/2017,$38.825,68895160,$38.7425,$38.8725,$38.64,38.825, 38.8725, 38.7425
10/5/2017,$38.8475,84863480,$38.545,$38.86,$38.5125,38.8475, 38.86, 38.545
10/4/2017,$38.37,80355760,$38.4075,$38.465,$38.115,38.37, 38.465, 38.4075
10/3/2017,$38.62,64867200,$38.5025,$38.7725,$38.4775,38.62, 38.7725, 38.5025
10/2/2017,$38.4525,74526160,$38.565,$38.6125,$38.18,38.4525, 38.6125, 38.565
09/29/2017,$38.53,104818680,$38.3025,$38.5325,$38,38.53, 38.5325, 38.3025
09/28/2017,$38.32,87933640,$38.4725,$38.57,$38.175,38.32, 38.57, 38.4725
09/27/2017,$38.5575,101609080,$38.45,$38.6797,$38.385,38.5575, 38.6797, 38.45
09/26/2017,$38.285,143631080,$37.945,$38.48,$37.9225,38.285, 38.48, 37.945
09/25/2017,$37.6375,177464560,$37.4975,$37.9575,$37.29,37.6375, 37.9575, 37.4975
09/22/2017,$37.9725,186301640,$38.005,$38.0675,$37.64,37.9725, 38.0675, 38.005
09/21/2017,$38.3475,149400240,$38.95,$38.95,$38.1875,38.3475, 38.95, 38.95
09/20/2017,$39.0175,208504960,$39.475,$39.565,$38.4575,39.0175, 39.565, 39.475
09/19/2017,$39.6825,82262480,$39.8775,$39.9425,$39.61,39.6825, 39.9425, 39.8775
09/18/2017,$39.6675,112630520,$40.0275,$40.125,$39.4988,39.6675, 40.125, 40.0275
09/15/2017,$39.97,195384240,$39.6175,$40.2425,$39.5,39.97, 40.2425, 39.6175
09/14/2017,$39.57,94549240,$39.7475,$39.85,$39.5225,39.57, 39.85, 39.7475
09/13/2017,$39.9125,179465120,$39.9675,$39.99,$39.4775,39.9125, 39.99, 39.9675
9/12/2017,$40.215,286298240,$40.6525,$40.99,$39.6925,40.215, 40.99, 40.6525
9/11/2017,$40.375,126027560,$40.125,$40.5125,$39.9725,40.375, 40.5125, 40.125
9/8/2017,$39.6575,113646960,$40.215,$40.2875,$39.6325,39.6575, 40.2875, 40.215
9/7/2017,$40.315,87620640,$40.5225,$40.56,$40.09,40.315, 40.56, 40.5225
9/6/2017,$40.4775,86441200,$40.6775,$40.7475,$40.13,40.4775, 40.7475, 40.6775
9/5/2017,$40.52,117967640,$40.9375,$41.0625,$40.14,40.52, 41.0625, 40.9375
9/1/2017,$41.0125,66257360,$41.2,$41.235,$40.9075,41.0125, 41.235, 41.2
08/31/2017,$41,106919760,$40.91,$41.13,$40.87,41, 41.13, 40.91
08/30/2017,$40.8375,108863080,$40.95,$40.9725,$40.6525,40.8375, 40.9725, 40.95
08/29/2017,$40.7275,117804200,$40.025,$40.78,$40,40.7275, 40.78, 40.025
08/28/2017,$40.3675,102599560,$40.035,$40.5,$39.9825,40.3675, 40.5, 40.035
08/25/2017,$39.965,100738400,$39.9125,$40.14,$39.8175,39.965, 40.14, 39.9125
08/24/2017,$39.8175,79128680,$40.1075,$40.185,$39.6375,39.8175, 40.185, 40.1075
08/23/2017,$39.995,77507760,$39.7675,$40.1175,$39.72,39.995, 40.1175, 39.7675
08/22/2017,$39.945,86259560,$39.5575,$40,$39.505,39.945, 40, 39.5575
08/21/2017,$39.3025,105320280,$39.375,$39.4725,$38.7775,39.3025, 39.4725, 39.375
08/18/2017,$39.375,109567800,$39.465,$39.875,$39.18,39.375, 39.875, 39.465
08/17/2017,$39.465,109511840,$40.13,$40.1775,$39.46,39.465, 40.1775, 40.13
08/16/2017,$40.2375,110429480,$40.485,$40.6275,$40.0375,40.2375, 40.6275, 40.485
08/15/2017,$40.4,117510520,$40.165,$40.5487,$40.035,40.4, 40.5487, 40.165
08/14/2017,$39.9625,88299040,$39.83,$40.0525,$39.6875,39.9625, 40.0525, 39.83
8/11/2017,$39.37,104835880,$39.15,$39.6432,$39.0175,39.37, 39.6432, 39.15
8/10/2017,$38.83,158544760,$39.975,$40,$38.6575,38.83, 40, 39.975
8/9/2017,$40.265,104241720,$39.815,$40.3175,$39.7775,40.265, 40.3175, 39.815
8/8/2017,$40.02,144509960,$39.65,$40.4575,$39.5675,40.02, 40.4575, 39.65
8/7/2017,$39.7025,87309600,$39.265,$39.73,$39.1675,39.7025, 39.73, 39.265
8/4/2017,$39.0975,82059240,$39.0175,$39.35,$38.9225,39.0975, 39.35, 39.0175
8/3/2017,$38.8925,106416560,$39.2625,$39.3025,$38.755,38.8925, 39.3025, 39.2625
8/2/2017,$39.285,278905760,$39.82,$39.9375,$39.04,39.285, 39.9375, 39.82
8/1/2017,$37.5125,134676080,$37.275,$37.555,$37.1025,37.5125, 37.555, 37.275
07/31/2017,$37.1825,78761680,$37.475,$37.5825,$37.0325,37.1825, 37.5825, 37.475
07/28/2017,$37.375,68771080,$37.4725,$37.5575,$37.2975,37.375, 37.5575, 37.4725
07/27/2017,$37.64,129719080,$38.4375,$38.4975,$36.825,37.64, 38.4975, 38.4375
07/26/2017,$38.365,62596480,$38.3375,$38.4825,$38.265,38.365, 38.4825, 38.3375
07/25/2017,$38.185,75193000,$37.95,$38.46,$37.95,38.185, 38.46, 37.95
07/24/2017,$38.0225,85865480,$37.645,$38.11,$37.475,38.0225, 38.11, 37.645
07/21/2017,$37.5675,100445240,$37.4975,$37.61,$37.22,37.5675, 37.61, 37.4975
07/20/2017,$37.585,68681960,$37.875,$37.935,$37.5475,37.585, 37.935, 37.875
07/19/2017,$37.755,83439320,$37.62,$37.855,$37.4875,37.755, 37.855, 37.62
07/18/2017,$37.52,71348520,$37.3,$37.5325,$37.1675,37.52, 37.5325, 37.3
07/17/2017,$37.39,95062840,$37.205,$37.725,$37.1425,37.39, 37.725, 37.205
07/14/2017,$37.26,80468280,$36.9925,$37.3325,$36.8325,37.26, 37.3325, 36.9925
07/13/2017,$36.9425,100322000,$36.375,$37.1225,$36.36,36.9425, 37.1225, 36.375
7/12/2017,$36.435,99335200,$36.4675,$36.545,$36.205,36.435, 36.545, 36.4675
7/11/2017,$36.3825,74588880,$36.1825,$36.4625,$36.095,36.3825, 36.4625, 36.1825
7/10/2017,$36.265,84322320,$36.0275,$36.4875,$35.8425,36.265, 36.4875, 36.0275
7/7/2017,$36.045,74108000,$35.725,$36.1875,$35.725,36.045, 36.1875, 35.725
7/6/2017,$35.6825,96441320,$35.755,$35.875,$35.6025,35.6825, 35.875, 35.755
7/5/2017,$36.0225,86201080,$35.9225,$36.1975,$35.6809,36.0225, 36.1975, 35.9225
7/3/2017,$35.875,57111400,$36.22,$36.325,$35.775,35.875, 36.325, 36.22
06/30/2017,$36.005,91947840,$36.1125,$36.24,$35.945,36.005, 36.24, 36.1125
06/29/2017,$35.92,125802080,$36.1775,$36.2825,$35.57,35.92, 36.2825, 36.1775
06/28/2017,$36.4575,88211680,$36.1225,$36.5275,$35.79,36.4575, 36.5275, 36.1225
06/27/2017,$35.9325,98900840,$36.2525,$36.54,$35.905,35.9325, 36.54, 36.2525
06/26/2017,$36.455,102698000,$36.7925,$37.07,$36.345,36.455, 37.07, 36.7925
06/23/2017,$36.57,141685240,$36.2825,$36.79,$36.2775,36.57, 36.79, 36.2825
06/22/2017,$36.4075,76328680,$36.4425,$36.675,$36.28,36.4075, 36.675, 36.4425
06/21/2017,$36.4675,84990360,$36.38,$36.5173,$36.1525,36.4675, 36.5173, 36.38
06/20/2017,$36.2525,99511800,$36.7175,$36.7175,$36.235,36.2525, 36.7175, 36.7175
06/19/2017,$36.585,128814560,$35.915,$36.685,$35.915,36.585, 36.685, 35.915
06/16/2017,$35.5675,201058160,$35.945,$36.125,$35.55,35.5675, 36.125, 35.945
06/15/2017,$36.0725,126571600,$35.83,$36.12,$35.5525,36.0725, 36.12, 35.83
06/14/2017,$36.29,125818360,$36.875,$36.875,$35.96,36.29, 36.875, 36.875
06/13/2017,$36.6475,136356760,$36.79,$36.8625,$36.2875,36.6475, 36.8625, 36.79
6/12/2017,$36.355,288750840,$36.435,$36.5225,$35.6275,36.355, 36.5225, 36.435
6/9/2017,$37.245,259131640,$38.7975,$38.7975,$36.505,37.245, 38.7975, 38.7975
6/8/2017,$38.7475,84576160,$38.8125,$38.885,$38.6,38.7475, 38.885, 38.8125
6/7/2017,$38.8425,84070240,$38.755,$38.995,$38.62,38.8425, 38.995, 38.755
6/6/2017,$38.6125,106367400,$38.475,$38.9525,$38.445,38.6125, 38.9525, 38.475
6/5/2017,$38.4825,101110720,$38.585,$38.6125,$38.365,38.4825, 38.6125, 38.585
6/2/2017,$38.8625,110860560,$38.395,$38.8625,$38.2225,38.8625, 38.8625, 38.395
6/1/2017,$38.295,65534440,$38.2925,$38.3325,$38.055,38.295, 38.3325, 38.2925
05/31/2017,$38.19,97811000,$38.4925,$38.5425,$38.095,38.19, 38.5425, 38.4925
05/30/2017,$38.4175,80474480,$38.355,$38.6075,$38.3325,38.4175, 38.6075, 38.355
05/26/2017,$38.4025,87580080,$38.5,$38.56,$38.3275,38.4025, 38.56, 38.5
05/25/2017,$38.4675,76871240,$38.4325,$38.5875,$38.2575,38.4675, 38.5875, 38.4325
05/24/2017,$38.335,76807280,$38.46,$38.5425,$38.1675,38.335, 38.5425, 38.46
05/23/2017,$38.45,79624680,$38.725,$38.725,$38.3275,38.45, 38.725, 38.725
05/22/2017,$38.4975,91722520,$38.5,$38.645,$38.2275,38.4975, 38.645, 38.5
05/19/2017,$38.265,107571400,$38.345,$38.495,$38.1575,38.265, 38.495, 38.345
05/18/2017,$38.135,134080600,$37.8175,$38.335,$37.7825,38.135, 38.335, 37.8175
05/17/2017,$37.5625,202697120,$38.4,$38.6425,$37.4275,37.5625, 38.6425, 38.4
05/16/2017,$38.8675,79977080,$38.985,$39.015,$38.68,38.8675, 39.015, 38.985
05/15/2017,$38.925,103649080,$39.0025,$39.1625,$38.7625,38.925, 39.1625, 39.0025
5/12/2017,$39.025,129975080,$38.675,$39.105,$38.6675,39.025, 39.105, 38.675
5/11/2017,$38.4875,108945160,$38.1125,$38.5175,$38.0775,38.4875, 38.5175, 38.1125
5/10/2017,$38.315,103116240,$38.4075,$38.485,$38.0275,38.315, 38.485, 38.4075
5/9/2017,$38.4975,155631760,$38.4675,$38.72,$38.3625,38.4975, 38.72, 38.4675
5/8/2017,$38.2525,194681760,$37.2575,$38.425,$37.2575,38.2525, 38.425, 37.2575
5/5/2017,$37.24,109019400,$36.69,$37.245,$36.69,37.24, 37.245, 36.69
5/4/2017,$36.6325,93383880,$36.63,$36.785,$36.4525,36.6325, 36.785, 36.63
5/3/2017,$36.765,182318960,$36.3975,$36.8725,$36.0675,36.765, 36.8725, 36.3975
5/2/2017,$36.8775,176731720,$36.885,$37.0225,$36.71,36.8775, 37.0225, 36.885
5/1/2017,$36.645,133993080,$36.275,$36.8,$36.24,36.645, 36.8, 36.275
04/28/2017,$35.9125,83133840,$36.0225,$36.075,$35.8175,35.9125, 36.075, 36.0225
04/27/2017,$35.9475,56794640,$35.9808,$36.04,$35.8275,35.9475, 36.04, 35.9808
04/26/2017,$35.92,79992200,$36.1175,$36.15,$35.8441,35.92, 36.15, 36.1175
04/25/2017,$36.1325,73302880,$35.9775,$36.225,$35.9675,36.1325, 36.225, 35.9775
04/24/2017,$35.91,68470840,$35.875,$35.9875,$35.795,35.91, 35.9875, 35.875
04/21/2017,$35.5675,69163600,$35.61,$35.67,$35.4625,35.5675, 35.67, 35.61
04/20/2017,$35.61,93176160,$35.305,$35.73,$35.29,35.61, 35.73, 35.305
04/19/2017,$35.17,69208640,$35.47,$35.5,$35.1125,35.17, 35.5, 35.47
04/18/2017,$35.3,58705680,$35.3525,$35.51,$35.2775,35.3, 35.51, 35.3525
04/17/2017,$35.4575,66116520,$35.37,$35.47,$35.2175,35.4575, 35.47, 35.37
04/13/2017,$35.2625,71102040,$35.4775,$35.595,$35.2625,35.2625, 35.595, 35.4775
4/12/2017,$35.45,81281680,$35.4,$35.5375,$35.2525,35.45, 35.5375, 35.4
4/11/2017,$35.4075,121366080,$35.735,$35.8375,$35.015,35.4075, 35.8375, 35.735
4/10/2017,$35.7925,75618720,$35.9,$35.9698,$35.725,35.7925, 35.9698, 35.9
4/7/2017,$35.835,66634640,$35.9325,$36.045,$35.8175,35.835, 36.045, 35.9325
4/6/2017,$35.915,84524160,$36.0725,$36.13,$35.8625,35.915, 36.13, 36.0725
4/5/2017,$36.005,110598000,$36.055,$36.365,$35.9525,36.005, 36.365, 36.055
4/4/2017,$36.1925,79461200,$35.8125,$36.2225,$35.7925,36.1925, 36.2225, 35.8125
4/3/2017,$35.925,79880160,$35.9275,$36.03,$35.7625,35.925, 36.03, 35.9275
03/31/2017,$35.915,78305920,$35.93,$36.0675,$35.7525,35.915, 36.0675, 35.93
03/30/2017,$35.9825,84756000,$36.0475,$36.125,$35.875,35.9825, 36.125, 36.0475
03/29/2017,$36.03,116696160,$35.92,$36.1225,$35.7975,36.03, 36.1225, 35.92
03/28/2017,$35.95,133393600,$35.2275,$36.01,$35.155,35.95, 36.01, 35.2275
03/27/2017,$35.22,94126680,$34.8475,$35.305,$34.655,35.22, 35.305, 34.8475
03/24/2017,$35.16,89420560,$35.375,$35.435,$35.0875,35.16, 35.435, 35.375
03/23/2017,$35.23,81197240,$35.315,$35.3961,$35.1525,35.23, 35.3961, 35.315
03/22/2017,$35.355,103219280,$34.9613,$35.4,$34.94,35.355, 35.4, 34.9613
03/21/2017,$34.96,157844520,$35.5275,$35.7,$34.9325,34.96, 35.7, 35.5275
03/20/2017,$35.365,85032400,$35.1,$35.375,$35.0575,35.365, 35.375, 35.1
03/17/2017,$34.9975,174802280,$35.25,$35.25,$34.9725,34.9975, 35.25, 35.25
03/16/2017,$35.1725,76695120,$35.18,$35.255,$35.065,35.1725, 35.255, 35.18
03/15/2017,$35.115,102706880,$34.8525,$35.1875,$34.7563,35.115, 35.1875, 34.8525
03/14/2017,$34.7475,61127400,$34.825,$34.9125,$34.71,34.7475, 34.9125, 34.825
03/13/2017,$34.8,68195200,$34.7125,$34.8575,$34.705,34.8, 34.8575, 34.7125
3/10/2017,$34.785,78315680,$34.8125,$34.8393,$34.66,34.785, 34.8393, 34.8125
3/9/2017,$34.67,88471000,$34.685,$34.6975,$34.2625,34.67, 34.6975, 34.685
3/8/2017,$34.75,74782000,$34.7375,$34.95,$34.705,34.75, 34.95, 34.7375
3/7/2017,$34.88,69756840,$34.765,$34.995,$34.6975,34.88, 34.995, 34.765
3/6/2017,$34.835,84919560,$34.8413,$34.9425,$34.649,34.835, 34.9425, 34.8413
3/3/2017,$34.945,86221480,$34.695,$34.9575,$34.6475,34.945, 34.9575, 34.695
3/2/2017,$34.74,104682760,$35,$35.0697,$34.69,34.74, 35.0697, 35
3/1/2017,$34.9475,145449760,$34.4725,$35.0375,$34.3988,34.9475, 35.0375, 34.4725
02/28/2017,$34.2475,93785360,$34.27,$34.3588,$34.175,34.2475, 34.3588, 34.27
02/27/2017,$34.2325,80888840,$34.285,$34.3588,$34.07,34.2325, 34.3588, 34.285
02/24/2017,$34.165,87018400,$33.9775,$34.165,$33.82,34.165, 34.165, 33.9775
02/23/2017,$34.1325,83049440,$34.345,$34.37,$34.075,34.1325, 34.37, 34.345
02/22/2017,$34.2775,83076120,$34.1075,$34.28,$34.0275,34.2775, 34.28, 34.1075
02/21/2017,$34.175,97948800,$34.0575,$34.1875,$33.995,34.175, 34.1875, 34.0575
02/17/2017,$33.93,88653120,$33.775,$33.9575,$33.775,33.93, 33.9575, 33.775
02/16/2017,$33.8363,90159440,$33.9175,$33.975,$33.7099,33.8363, 33.975, 33.9175
02/15/2017,$33.8775,142314560,$33.88,$34.0675,$33.655,33.8775, 34.0675, 33.88
02/14/2017,$33.755,132218000,$33.3675,$33.7725,$33.3125,33.755, 33.7725, 33.3675
02/13/2017,$33.3225,91959920,$33.27,$33.455,$33.1875,33.3225, 33.455, 33.27
2/10/2017,$33.03,80185000,$33.115,$33.235,$33.0125,33.03, 33.235, 33.115
2/9/2017,$33.105,113285760,$32.9125,$33.1112,$32.78,33.105, 33.1112, 32.9125
2/8/2017,$33.01,91766600,$32.8375,$33.055,$32.805,33.01, 33.055, 32.8375
2/7/2017,$32.8825,152633640,$32.635,$33.0225,$32.6125,32.8825, 33.0225, 32.635
2/6/2017,$32.5725,107138120,$32.2825,$32.625,$32.225,32.5725, 32.625, 32.2825
2/3/2017,$32.27,97840640,$32.0775,$32.2975,$32.04,32.27, 32.2975, 32.0775
2/2/2017,$32.1325,134685000,$31.9937,$32.3475,$31.945,32.1325, 32.3475, 31.9937
2/1/2017,$32.1875,447349200,$31.7575,$32.6225,$31.7525,32.1875, 32.6225, 31.7575
01/31/2017,$30.3375,191071040,$30.2875,$30.3475,$30.155,30.3375, 30.3475, 30.2875
01/30/2017,$30.4075,121308440,$30.2325,$30.4075,$30.165,30.4075, 30.4075, 30.2325
01/27/2017,$30.4875,81981360,$30.535,$30.5875,$30.4,30.4875, 30.5875, 30.535
01/26/2017,$30.485,105282960,$30.4175,$30.61,$30.4,30.485, 30.61, 30.4175
01/25/2017,$30.47,129669640,$30.105,$30.525,$30.07,30.47, 30.525, 30.105
01/24/2017,$29.9925,92764600,$29.8875,$30.025,$29.875,29.9925, 30.025, 29.8875
01/23/2017,$30.02,87928000,$30,$30.2025,$29.9425,30.02, 30.2025, 30
01/20/2017,$30,119690600,$30.1125,$30.1125,$29.9337,30, 30.1125, 30.1125
01/19/2017,$29.945,102217160,$29.85,$30.0225,$29.8425,29.945, 30.0225, 29.85
01/18/2017,$29.9975,94749400,$30,$30.125,$29.9275,29.9975, 30.125, 30
01/17/2017,$30,137648360,$29.585,$30.06,$29.555,30, 30.06, 29.585
01/13/2017,$29.76,104332120,$29.7775,$29.905,$29.7025,29.76, 29.905, 29.7775
1/12/2017,$29.8125,108230200,$29.7237,$29.825,$29.5525,29.8125, 29.825, 29.7237
1/11/2017,$29.9375,109812520,$29.685,$29.9825,$29.65,29.9375, 29.9825, 29.685
1/10/2017,$29.7775,97730640,$29.6925,$29.845,$29.575,29.7775, 29.845, 29.6925
1/9/2017,$29.7475,133681160,$29.4875,$29.8575,$29.485,29.7475, 29.8575, 29.4875
